countryname,yr,gdp,forest_area,lag_pop,lag_forest_area,lag_x_6798_7246,lag_x_237_5910,lag_x_257_5910,lag_x_1603_5516,lag_x_1604_5516,lag_x_1626_5516,lag_x_1633_5516,lag_x_1634_5516,Country.Code,IncomeGroup,Sub.Regions,delta_forest_area,forest_change,abs_forest_change
Tanzania,2013,45680532614,468040,47052481,471760,347711.6265,235,3945,37000,147000,1616000,22000,0,TZA,Low income,Sub-Saharan Africa,-0.007885365,-3720,3720
Tanzania,2014,49964788814,464320,48482266,468040,304260.1998,492,193,37000,111429,1616000,35000,0,TZA,Low income,Sub-Saharan Africa,-0.007948039,-3720,3720
Tanzania,2015,47378599025,460600,49959822,464320,283713.9302,534,153770,37000,111429,1616000,35000,0,TZA,Low income,Sub-Saharan Africa,-0.008011716,-3720,3720
Tanzania,2016,49774021003,456880,51482633,460600,382328.5547,2007,103794,37000,111429,1616000,35000,0,TZA,Low income,Sub-Saharan Africa,-0.008076422,-3720,3720
Tanzania,2017,53643898454,451204.4475,53047701.73,456880,445939.7045,2007,16563083.45,37000,106036.2912,1616000,46136.36364,0,TZA,Low income,Sub-Saharan Africa,-0.012422414,-5675.552508,5675.552508
Tanzania,2018,57814654780,447674.5794,54660348.45,451204.4475,520134.3651,2007,2643078920,37000,100904.5675,1616000,60816.1157,0,TZA,Low income,Sub-Saharan Africa,-0.007823212,-3529.868048,3529.868048
Tanzania,2019,62309682996,443955.5775,56322019.53,447674.5794,606673.4023,2007,4.21773E+11,37000,96021.19831,1616000,80166.69797,0,TZA,Low income,Sub-Saharan Africa,-0.008307378,-3719.001952,3719.001952
Tanzania,2020,66482652950,442050.0322,56873521.19,443955.5775,672230.1191,2007,5.04788E+13,31450,77668.0396,1373600,89823.14114,0,TZA,Low income,Sub-Saharan Africa,-0.004292198,-1905.545242,1905.545242
Tanzania,2021,71651608849,440118.24,59200456.99,442050.0322,800581.4125,2007,9.45148E+15,33300,78256.82487,1454400,125368.1275,0,TZA,Low income,Sub-Saharan Africa,-0.004370076,-1931.792237,1931.792237
Thailand,1991,98234695722,143055.9961,56558186,140050,275989.348,22,79,1676260.87,492000,2601000,1170000,136000,THA,Upper middle income,South-eastern Asia,0.021463735,3005.9961,3005.9961
Thailand,1992,1.11E+11,146062.002,57232465,143055.9961,275989.348,71,99,1675619.048,232000,2634000,939000,154000,THA,Upper middle income,South-eastern Asia,0.021012792,3006.0059,3006.0059
Thailand,1993,1.29E+11,149067.998,57811021,146062.002,275989.348,34,1439,1674842.105,119000,2664000,1076000,71200,THA,Upper middle income,South-eastern Asia,0.020580274,3005.996,3005.996
Thailand,1994,1.47E+11,152074.0039,58337773,149067.998,275989.348,0,0,1673882.353,65000,2691000,715000,71700,THA,Upper middle income,South-eastern Asia,0.020165334,3006.0059,3006.0059
Thailand,1995,1.69E+11,155080,58875269,152074.0039,275989.348,113,9386,1672666.667,62000,2717000,548000,14000,THA,Upper middle income,South-eastern Asia,0.019766666,3005.9961,3005.9961
Thailand,1996,1.83E+11,158085.9961,59467274,155080,275989.348,297,6157,1671076.923,33000,2742000,404000,8000,THA,Upper middle income,South-eastern Asia,0.019383519,3005.9961,3005.9961
Thailand,1997,1.50E+11,161092.002,60130186,158085.9961,134005.7408,2434,643,1668909.091,44000,2769000,285000,8000,THA,Upper middle income,South-eastern Asia,0.019015004,3006.0059,3006.0059
Thailand,1998,1.14E+11,164098.0078,60846582,161092.002,129991.5234,13134,52690,1665777.778,50000,2795000,390000,2000,THA,Upper middle income,South-eastern Asia,0.01866018,3006.0058,3006.0058
Thailand,1999,1.27E+11,167104.0039,61585103,164098.0078,319175.0063,6510,26366,1747446.809,50000,2822000,99000,2000,THA,Upper middle income,South-eastern Asia,0.018318297,3005.9961,3005.9961
Thailand,2000,1.26E+11,170110,62298571,167104.0039,184099.9904,23549,24330,1914285.714,45000,2848000,137000,3000,THA,Upper middle income,South-eastern Asia,0.017988774,3005.9961,3005.9961
Thailand,2001,1.20E+11,168288.0078,62952642,170110,110623.6985,27477,37150,1528000,158000,4576000,203000,145000,THA,Upper middle income,South-eastern Asia,-0.010710671,-1821.9922,1821.9922
Thailand,2002,1.34E+11,166465.9961,63539196,168288.0078,97090.121,41304,180092,1838000,210000,5053000,215000,150000,THA,Upper middle income,South-eastern Asia,-0.010826747,-1822.0117,1822.0117
Thailand,2003,1.52E+11,164644.0039,64069087,166465.9961,161307.4115,31196,81951,2.00E+06,3.00E+05,5500000,270000,155000,THA,Upper middle income,South-eastern Asia,-0.010945131,-1821.9922,1821.9922
Thailand,2004,1.73E+11,162822.002,64549866,164644.0039,132122.4175,29898,137838,2900000,6200000,5500000,270000,160000,THA,Upper middle income,South-eastern Asia,-0.011066312,-1822.0019,1822.0019
Thailand,2005,1.89E+11,161000,64995299,162822.002,577848.2864,19621,124295,2900000,6200000,5500000,2796000,165000,THA,Upper middle income,South-eastern Asia,-0.011190146,-1822.002,1822.002
Thailand,2006,2.22E+11,161297.998,65416189,161000,328964.4271,11456,81057,2900000,6200000,5500000,2850000,175000,THA,Upper middle income,South-eastern Asia,0.001850919,297.998,297.998
Thailand,2007,2.63E+11,161595.9961,65812536,161297.998,167347.907,5049,205080,2900000,6200000,5500000,2850000,180000,THA,Upper middle income,South-eastern Asia,0.0018475,297.9981,297.9981
Thailand,2008,2.91E+11,161894.0039,66182067,161595.9961,470424.4973,4157,283065,2900000,6200000,5500000,2850000,185000,THA,Upper middle income,South-eastern Asia,0.001844153,298.0078,298.0078
Thailand,2009,2.82E+11,162192.002,66530984,161894.0039,212125.7076,4934,360342,2900000,6200000,5500000,2850000,185000,THA,Upper middle income,South-eastern Asia,0.001840699,297.9981,297.9981
Thailand,2010,3.41E+11,162490,66866839,162192.002,283478.2528,3106,113842,2900000,6200000,5500000,2850000,185000,THA,Upper middle income,South-eastern Asia,0.001837316,297.998,297.998
Thailand,2011,3.71E+11,162790,67195028,162490,265622.9437,19899,121328,2900000,6200000,5500000,2850000,185000,THA,Upper middle income,South-eastern Asia,0.001846267,300,300
Thailand,2012,3.98E+11,163090,67518382,162790,78307.4865,38364,381847,2900000,6200000,5500000,2850000,185000,THA,Upper middle income,South-eastern Asia,0.001842865,300,300
Thailand,2013,4.20E+11,163390,67835957,163090,283564.1162,60396,292830,2900000,6200000,5500000,2850000,185000,THA,Upper middle income,South-eastern Asia,0.001839475,300,300
Thailand,2014,4.07E+11,163690,68144501,163390,180205.9618,55525,549213,2900000,6200000,5500000,2850000,185000,THA,Upper middle income,South-eastern Asia,0.001836098,300,300
Thailand,2015,4.01E+11,163990,68438730,163690,375377.9267,29084,221929,2900000,6200000,5500000,2850000,185000,THA,Upper middle income,South-eastern Asia,0.001832733,300,300
Thailand,2016,4.12E+11,164290,68714511,163990,304600.6669,42065,50658,2900000,6200000,5500000,2850000,185000,THA,Upper middle income,South-eastern Asia,0.00182938,300,300
Thailand,2017,4.21524E+11,164375.8062,69007739.69,164290,535138.2609,45564.85769,41014.56653,2900000,6200000,5500000,3020000,185000,THA,Upper middle income,South-eastern Asia,0.000522285,85.80620265,85.80620265
Thailand,2018,4.30898E+11,164468.0378,69302219.7,164375.8062,940158.6712,49355.90768,33206.89067,2900000,6200000,5500000,3200140.351,185000,THA,Upper middle income,South-eastern Asia,0.000561102,92.23159361,92.23159361
Thailand,2019,4.40481E+11,164561.0974,69597956.35,164468.0378,1651719.549,53462.37751,26885.51121,2900000,6200000,5500000,3391025.916,185000,THA,Upper middle income,South-eastern Asia,0.000565822,93.05963408,93.05963408
Thailand,2020,4.45775E+11,165791.3521,68497055.91,164561.0974,2756735.299,57910.51048,16325.61868,2465000,5270000,4675000,3054302.991,157250,THA,Upper middle income,South-eastern Asia,0.007475975,1230.25465,1230.25465
Thailand,2021,4.55689E+11,167027.3183,69491288.86,165791.3521,4945137.246,62728.73336,15508.90528,2610000,5580000,4950000,3426871.22,166500,THA,Upper middle income,South-eastern Asia,0.00745495,1235.96624,1235.96624
Timor-Leste,1991,476818671.4,9547.999878,737814,9660,822.4111,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.011594216,-112.000122,112.000122
Timor-Leste,1992,476623026.3,9435.999756,759527,9547.999878,822.4111,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.011730218,-112.000122,112.000122
Timor-Leste,1993,476381347.1,9324.000244,783198,9435.999756,822.4111,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.011869385,-111.999512,111.999512
Timor-Leste,1994,476075220,9212.000122,806860,9324.000244,822.4111,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.012012025,-112.000122,112.000122
Timor-Leste,1995,475674900,9100,827825,9212.000122,822.4111,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.012158068,-112.000122,112.000122
Timor-Leste,1996,475129009.1,8987.999878,844334,9100,822.4111,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.012307706,-112.000122,112.000122
Timor-Leste,1997,474340500,8875.999756,855362,8987.999878,61.9216,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.012461073,-112.000122,112.000122
Timor-Leste,1998,482695180.9,8764.000244,861866,8875.999756,1069.1945,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.012618242,-111.999512,111.999512
Timor-Leste,1999,489915522.1,8652.000122,866530,8764.000244,52.9795,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.012779566,-112.000122,112.000122
Timor-Leste,2000,439646100,8540,873136,8652.000122,349.1146,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.012944998,-112.000122,112.000122
Timor-Leste,2001,517708500,8427.999878,884366,8540,40.728,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.013114768,-112.000122,112.000122
Timor-Leste,2002,510677000,8315.999756,901214,8427.999878,1180.6227,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.013289051,-112.000122,112.000122
Timor-Leste,2003,543315600,8204.000244,922694,8315.999756,2554.4383,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.013467955,-111.999512,111.999512
Timor-Leste,2004,1078373700,8092.000122,947108,8204.000244,85.8635,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.013651892,-112.000122,112.000122
Timor-Leste,2005,1813708100,7980,971893,8092.000122,622.5102,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.013840845,-112.000122,112.000122
Timor-Leste,2006,2657842700,7867.999878,995135,7980,193.1928,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.014035103,-112.000122,112.000122
Timor-Leste,2007,2881040200,7755.999756,1016432,7867.999878,858.6347,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.014234891,-112.000122,112.000122
Timor-Leste,2008,4391368100,7644.000244,1036392,7755.999756,236.1245,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.014440371,-111.999512,111.999512
Timor-Leste,2009,3199666700,7532.000122,1055431,7644.000244,901.5665,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.01465203,-112.000122,112.000122
Timor-Leste,2010,3998961300,7420,1074277,7532.000122,1245.0203,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.014869904,-112.000122,112.000122
Timor-Leste,2011,5672048700,7307.999878,1093523,7420,0,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.015094356,-112.000122,112.000122
Timor-Leste,2012,6661664600,7195.999756,1113151,7307.999878,472.2491,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.015325687,-112.000122,112.000122
Timor-Leste,2013,5637671700,7084.000244,1132994,7195.999756,1867.5305,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.015564135,-111.999512,111.999512
Timor-Leste,2014,4041637000,6972.000122,1153295,7084.000244,21.4659,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.015810293,-112.000122,112.000122
Timor-Leste,2015,3092624800,6860,1174331,6972.000122,1974.8599,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.016064274,-112.000122,112.000122
Timor-Leste,2016,2503532100,6747.999878,1196302,6860,944.4982,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.016326548,-112.000122,112.000122
Timor-Leste,2017,2159228556,6706.230778,1218291.822,6747.999878,18218.26813,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,-0.006189849,-41.7691003,41.7691003
Timor-Leste,2018,1862276084,6707.445853,1240685.849,6706.230778,351409.133,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,0.000181186,1.21507513,1.21507513
Timor-Leste,2019,1606162629,6711.510485,1263491.513,6707.445853,6778272.111,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,0.000605988,4.064631697,4.064631697
Timor-Leste,2020,1371419001,6718.247928,1260982.051,6711.510485,124207711.4,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,0.001003864,6.737443761,6.737443761
Timor-Leste,2021,1182811704,6726.423149,1297264.47,6718.247928,2446260167,0,0,0,0,0,0,0,TLS,Lower middle income,South-eastern Asia,0.001216868,8.17522092,8.17522092
Togo,1991,1602299863,6650.999756,3774312,6850,3996.6763,122.2222222,2,0,12000,173000,5800,1000,TGO,Low income,Sub-Saharan Africa,-0.029051131,-199.000244,199.000244
Togo,1992,1692959110,6452.000122,3862992,6650.999756,3996.6763,98.21276596,32,0,7800,179000,2000,1000,TGO,Low income,Sub-Saharan Africa,-0.029920259,-198.999634,198.999634
Togo,1993,1233496846,6252.999878,3945905,6452.000122,3996.6763,108.7012987,6,0,7000,184000,3000,1000,TGO,Low income,Sub-Saharan Africa,-0.030843187,-199.000244,199.000244
Togo,1994,982624324.5,6054.000244,4029053,6252.999878,3996.6763,220,93,0,7000,190000,3000,1000,TGO,Low income,Sub-Saharan Africa,-0.031824666,-198.999634,198.999634
Togo,1995,1309382885,5855,4120616,6054.000244,3996.6763,0,35,0,16000,195000,7600,1000,TGO,Low income,Sub-Saharan Africa,-0.032870868,-199.000244,199.000244
Togo,1996,1465448290,5655.999756,4226291,5855,3996.6763,18,0,0,35000,201000,14400,1000,TGO,Low income,Sub-Saharan Africa,-0.033988086,-199.000244,199.000244
Togo,1997,1498950899,5457.000122,4348805,5655.999756,7801.5623,125,0,0,35000,212000,15000,1000,TGO,Low income,Sub-Saharan Africa,-0.035183812,-198.999634,198.999634
Togo,1998,1587345951,5257.999878,4485951,5457.000122,9926.8937,0,0,0,99000,220000,17000,1000,TGO,Low income,Sub-Saharan Africa,-0.036466967,-199.000244,199.000244
Togo,1999,1576094566,5058.999939,4632446,5257.999878,18599.8777,14,0,0,55000,232000,18000,1000,TGO,Low income,Sub-Saharan Africa,-0.037847079,-198.999939,198.999939
Togo,2000,1488185772,4860,4780448,5058.999939,26430.1901,0,7,0,67000,247000,21000,1000,TGO,Low income,Sub-Saharan Africa,-0.039335826,-198.999939,198.999939
Togo,2001,1481141850,4660,4924402,4860,5135.5491,0,437,0,62000,244000,19000,1000,TGO,Low income,Sub-Saharan Africa,-0.041152263,-200,200
Togo,2002,1698678686,4460,5062567,4660,2704.6994,0,3426,0,55000,180000,15000,1000,TGO,Low income,Sub-Saharan Africa,-0.042918455,-200,200
Togo,2003,2111093198,4260,5197031,4460,3584.8,0,11328,0,43000,165000,13000,1000,TGO,Low income,Sub-Saharan Africa,-0.044843049,-200,200
Togo,2004,2255942249,4060,5330639,4260,1245.0203,9,12610,0,43000,191000,13000,1000,TGO,Low income,Sub-Saharan Africa,-0.046948357,-200,200
Togo,2005,2280575830,3860,5467766,4060,3069.6191,0,17500,0,44000,210000,13000,1000,TGO,Low income,Sub-Saharan Africa,-0.049261084,-200,200
Togo,2006,2349495621,3662.000122,5611640,3860,5988.9772,0,11000,0,86000,80000,14000,1000,TGO,Low income,Sub-Saharan Africa,-0.051295305,-197.999878,197.999878
Togo,2007,2659095101,3463.999939,5762880,3662.000122,2876.4263,8,15500,0,86000,80000,14000,1000,TGO,Low income,Sub-Saharan Africa,-0.054068863,-198.000183,198.000183
Togo,2008,3310277927,3266.000061,5920359,3463.999939,3563.3341,0,2226,0,86000,80000,15000,1000,TGO,Low income,Sub-Saharan Africa,-0.057159319,-197.999878,197.999878
Togo,2009,3365711796,3067.999878,6083420,3266.000061,3606.2658,0,5709,0,86000,80000,15000,1000,TGO,Low income,Sub-Saharan Africa,-0.060624672,-198.000183,198.000183
Togo,2010,3426022206,2870,6250835,3067.999878,10539.7412,0,7600,0,86000,80000,15000,1000,TGO,Low income,Sub-Saharan Africa,-0.064537121,-197.999878,197.999878
Togo,2011,3867391618,2672.000122,6421679,2870,1910.4623,0,700,0,86000,80000,23000,1000,TGO,Low income,Sub-Saharan Africa,-0.068989505,-197.999878,197.999878
Togo,2012,3873529926,2473.999939,6595943,2672.000122,3520.4024,0,220,0,92000,80000,46000,1000,TGO,Low income,Sub-Saharan Africa,-0.074101862,-198.000183,198.000183
Togo,2013,4320427496,2276.000061,6773807,2473.999939,3606.2658,0,19262,0,150000,80000,75000,1000,TGO,Low income,Sub-Saharan Africa,-0.080032289,-197.999878,197.999878
Togo,2014,4569131195,2078.000031,6954721,2276.000061,4099.9808,2,55914,0,150000,80000,75000,1000,TGO,Low income,Sub-Saharan Africa,-0.086994738,-198.00003,198.00003
Togo,2015,4179185205,1880,7137997,2078.000031,1953.394,35.87628866,31635,0,148000,80000,74000,1000,TGO,Low income,Sub-Saharan Africa,-0.09528394,-198.000031,198.000031
Togo,2016,4483932937,1681.999969,7323158,1880,7963.837,67.14285714,49971,0,96000,80000,48000,1000,TGO,Low income,Sub-Saharan Africa,-0.105319165,-198.000031,198.000031
Togo,2017,4629302733,1579.611965,7515718.655,1681.999969,11437.60713,67.14285714,931684.2047,0,106902.4019,80000,50785.60094,1000,TGO,Low income,Sub-Saharan Africa,-0.060872774,-102.388004,102.388004
Togo,2018,4779385440,1491.767341,7713342.645,1579.611965,16426.61154,67.14285714,17370784.2,0,119042.9534,80000,53732.85964,1000,TGO,Low income,Sub-Saharan Africa,-0.055611521,-87.84462396,87.84462396
Togo,2019,4934333852,1422.889234,7916163.11,1491.767341,23591.78487,67.14285714,323869549.6,0,132562.2672,80000,56851.15765,1000,TGO,Low income,Sub-Saharan Africa,-0.046172151,-68.87810693,68.87810693
Togo,2020,5043362658,1383.004109,7961830.356,1422.889234,32188.23896,67.14285714,4528788854,0,125474.3859,68000,51127.8578,850,TGO,Low income,Sub-Saharan Africa,-0.028031082,-39.8851248,39.8851248
Togo,2021,5206869252,1355.364818,8254564.181,1383.004109,47201.75627,67.14285714,99072739961,0,147943.1606,72000,57277.0364,900,TGO,Low income,Sub-Saharan Africa,-0.019984967,-27.63929149,27.63929149
Tonga,1991,132201141.4,90,95069,90,0,0,0,0,1400,0,880,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,1992,137066290.6,90,95246,90,0,0,0,0,1400,0,880,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,1993,138489884.4,90,95399,90,0,0,0,0,1400,0,880,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,1994,193775943,90,95557,90,0,0,0,0,1400,0,880,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,1995,202547013.9,90,95739,90,0,0,0,0,1400,0,880,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,1996,219583570.1,90,95976,90,0,0,0,0,1400,0,880,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,1997,212155124.7,90,96273,90,0,0,0,0,1400,0,880,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,1998,188686997.3,90,96619,90,0,0,0,0,1400,0,880,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,1999,196686674.7,90,97032,90,0,0,0,0,1400,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2000,202363492.2,90,97482,90,0,0,0,0,1000,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2001,181244788.5,90,97973,90,0,0,0,0,700,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2002,182737040.1,90,98487,90,0,0,0,0,700,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2003,202543202,90,99022,90,0,0,0,0,700,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2004,229358214.8,90,99589,90,0,0,0,0,700,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2005,262176133.7,90,100218,90,0,0,0,0,700,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2006,294137737.1,90,100905,90,0,0,0,0,600,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2007,300143056.9,90,101706,90,0,0,0,0,1000,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2008,349484427.6,90,102581,90,0,0,0,0,1000,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2009,318166562.8,90,103379,90,0,0,0,0,1000,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2010,369485198.8,90,103890,90,0,0,0,0,1000,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2011,423011844.3,90,103986,90,0,0,0,0,1000,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2012,472358251.2,90,103562,90,0,0,0,0,1000,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2013,450686353.7,90,102737,90,0,0,0,0,1000,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2014,443911052.3,90,101768,90,0,0,0,0,1000,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2015,435438217.3,90,101028,90,0,0,0,0,1000,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2016,401109307.4,90,100781,90,0,0,0,0,1000,0,1400,0,TON,Upper middle income,Polynesia,0,0,0
Tonga,2017,397725308.4,90.62437077,100304.8767,90,0,0,0,0,1000,0,1400,0,TON,Upper middle income,Polynesia,0.006937453,0.62437077,0.62437077
Tonga,2018,394369858.8,91.25307308,99831.00281,90.62437077,0,0,0,0,1000,0,1400,0,TON,Upper middle income,Polynesia,0.006937453,0.628702313,0.628702313
Tonga,2019,391042717.9,91.88613699,99359.36764,91.25307308,0,0,0,0,1000,0,1400,0,TON,Upper middle income,Polynesia,0.006937453,0.633063906,0.633063906
Tonga,2020,383866210.2,92.48138411,96912.16142,91.88613699,0,0,0,0,850,0,1190,0,TON,Upper middle income,Polynesia,0.006478095,0.595247125,0.595247125
Tonga,2021,380627684.3,93.08048731,97438.54355,92.48138411,0,0,0,0,900,0,1260,0,TON,Upper middle income,Polynesia,0.006478095,0.599103192,0.599103192
Trinidad and Tobago,1991,5307905882,2399.900055,1221116,2406.999969,275.0314,2210,0,0,48000,2200,53000,2000,TTO,High income,Latin America and the Caribbean,-0.002949694,-7.099914,7.099914
Trinidad and Tobago,1992,5439552941,2392.799988,1229103,2399.900055,275.0314,1852,0,0,43000,3000,42000,2000,TTO,High income,Latin America and the Caribbean,-0.002958484,-7.100067,7.100067
Trinidad and Tobago,1993,4669488516,2385.700073,1236683,2392.799988,275.0314,1424,0,0,54000,2200,59000,2000,TTO,High income,Latin America and the Caribbean,-0.0029672,-7.099915,7.099915
Trinidad and Tobago,1994,4947205860,2378.600006,1243616,2385.700073,275.0314,1981,0,0,50000,1600,24000,2000,TTO,High income,Latin America and the Caribbean,-0.002976094,-7.100067,7.100067
Trinidad and Tobago,1995,5329214163,2371.499939,1249520,2378.600006,275.0314,3458,0,0,80000,2600,43000,2000,TTO,High income,Latin America and the Caribbean,-0.002984977,-7.100067,7.100067
Trinidad and Tobago,1996,5759537726,2364.400024,1254200,2371.499939,275.0314,3962,0,0,1.00E+05,2400,49000,2000,TTO,High income,Latin America and the Caribbean,-0.00299385,-7.099915,7.099915
Trinidad and Tobago,1997,5737751332,2357.299957,1257549,2364.400024,367.9995,4005,0,0,48000,2400,24000,2000,TTO,High income,Latin America and the Caribbean,-0.003002904,-7.100067,7.100067
Trinidad and Tobago,1998,6043694330,2350.200043,1259848,2357.299957,270.6011,4961,0,0,53000,2400,28000,2000,TTO,High income,Latin America and the Caribbean,-0.003011884,-7.099914,7.099914
Trinidad and Tobago,1999,6808982521,2343.099976,1261695,2350.200043,575.8708,6705,0,0,17000,0,17000,2000,TTO,High income,Latin America and the Caribbean,-0.003021048,-7.100067,7.100067
Trinidad and Tobago,2000,8154338233,2336.000061,1263933,2343.099976,328.3803,4619,0,0,16000,0,10000,2000,TTO,High income,Latin America and the Caribbean,-0.003030137,-7.099915,7.099915
Trinidad and Tobago,2001,8824873259,2328.800049,1267153,2336.000061,590.8368,2100,0,0,62000,0,27000,2000,TTO,High income,Latin America and the Caribbean,-0.003082197,-7.200012,7.200012
Trinidad and Tobago,2002,9008273721,2321.600037,1271632,2328.800049,42.9317,3432,2,0,56000,0,40000,2000,TTO,High income,Latin America and the Caribbean,-0.003091726,-7.200012,7.200012
Trinidad and Tobago,2003,11305459802,2314.400024,1277213,2321.600037,0,4261,0,0,51000,0,38000,2000,TTO,High income,Latin America and the Caribbean,-0.003101315,-7.200013,7.200013
Trinidad and Tobago,2004,13280275123,2307.200012,1283559,2314.400024,257.5904,4447,0,0,55000,0,36000,2000,TTO,High income,Latin America and the Caribbean,-0.003110963,-7.200012,7.200012
Trinidad and Tobago,2005,15982282462,2300,1290123,2307.200012,0,6479,5,0,46000,0,29000,2000,TTO,High income,Latin America and the Caribbean,-0.003120671,-7.200012,7.200012
Trinidad and Tobago,2006,18369361094,2292.799988,1296502,2300,0,4759,0,0,50000,0,32000,2000,TTO,High income,Latin America and the Caribbean,-0.00313044,-7.200012,7.200012
Trinidad and Tobago,2007,21641620050,2285.599976,1302561,2292.799988,21.4659,269,0,0,50000,0,32000,2000,TTO,High income,Latin America and the Caribbean,-0.00314027,-7.200012,7.200012
Trinidad and Tobago,2008,27871587350,2278.399963,1308451,2285.599976,214.6587,163,0,0,50000,0,32000,2000,TTO,High income,Latin America and the Caribbean,-0.003150163,-7.200013,7.200013
Trinidad and Tobago,2009,19172165226,2271.199951,1314443,2278.399963,128.7952,32,0,0,44000,0,28000,2000,TTO,High income,Latin America and the Caribbean,-0.003160118,-7.200012,7.200012
Trinidad and Tobago,2010,22157948396,2263.999939,1320930,2271.199951,193.1928,123,0,0,44000,0,28000,2000,TTO,High income,Latin America and the Caribbean,-0.003170136,-7.200012,7.200012
Trinidad and Tobago,2011,25433011405,2280.200043,1328147,2263.999939,1567.0084,95,1,0,60000,0,28000,2000,TTO,High income,Latin America and the Caribbean,0.007155523,16.200104,16.200104
Trinidad and Tobago,2012,25763220107,2296.300049,1336178,2280.200043,0,200,0,0,60000,0,28000,2000,TTO,High income,Latin America and the Caribbean,0.007060787,16.100006,16.100006
Trinidad and Tobago,2013,27268478565,2312.5,1344817,2296.300049,0,200,0,0,60000,0,28000,2000,TTO,High income,Latin America and the Caribbean,0.007054806,16.199951,16.199951
Trinidad and Tobago,2014,27615843098,2328.600006,1353700,2312.5,42.9317,77,0,0,60000,0,28000,2000,TTO,High income,Latin America and the Caribbean,0.006962165,16.100006,16.100006
Trinidad and Tobago,2015,25062893969,2344.799957,1362342,2328.600006,300.5222,113.4645669,4,0,161800,0,28000,2000,TTO,High income,Latin America and the Caribbean,0.006956949,16.199951,16.199951
Trinidad and Tobago,2016,22284780327,2361.000061,1370328,2344.799957,193.1928,132,7,0,161800,0,28000,2000,TTO,High income,Latin America and the Caribbean,0.006908949,16.200104,16.200104
